"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Goblet Squat",,"",1,"normal",15,8,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Goblet Squat",,"",2,"normal",15,8,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Standing Calf Raise (Dumbbell)",,"",0,"normal",15,20,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Standing Calf Raise (Dumbbell)",,"",1,"normal",15,20,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Standing Calf Raise (Dumbbell)",,"",2,"normal",15,20,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Romanian Deadlift (Dumbbell)",,"",0,"normal",7.5,12,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Romanian Deadlift (Dumbbell)",,"",1,"normal",7.5,12,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Romanian Deadlift (Dumbbell)",,"",2,"normal",7.5,12,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Hip Abduction (Machine)",,"",0,"normal",45,12,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Hip Abduction (Machine)",,"",1,"normal",45,12,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Hip Abduction (Machine)",,"",2,"normal",45,16,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Hip Adduction (Machine)",,"",0,"normal",60,16,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Hip Adduction (Machine)",,"",1,"normal",60,12,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Hip Adduction (Machine)",,"",2,"normal",60,6,,,
"Lower body","30 Jun 2025, 13:39","30 Jun 2025, 14:50","","Elliptical Trainer",,"",0,"normal",,,1.95,1440,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Lat Pulldown (Cable)",,"",0,"normal",7,12,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Lat Pulldown (Cable)",,"",1,"normal",7,8,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Lat Pulldown (Cable)",,"",2,"normal",7,6,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Bench Press (Dumbbell)",,"",0,"normal",7.5,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Bench Press (Dumbbell)",,"",1,"normal",7.5,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Bench Press (Dumbbell)",,"",2,"normal",7.5,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Dumbbell Row",,"",0,"normal",15,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Dumbbell Row",,"",1,"normal",15,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Dumbbell Row",,"",2,"normal",15,8,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Chest Fly (Dumbbell)",,"",0,"normal",2.5,14,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Chest Fly (Dumbbell)",,"",1,"normal",2.5,12,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Chest Fly (Dumbbell)",,"",2,"normal",2.5,14,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Skullcrusher (Dumbbell)",,"",0,"normal",2.5,16,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Skullcrusher (Dumbbell)",,"",1,"normal",2.5,16,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Skullcrusher (Dumbbell)",,"",2,"normal",2.5,16,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Seated Palms Up Wrist Curl",,"",0,"normal",2.5,16,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Seated Palms Up Wrist Curl",,"",1,"normal",2.5,16,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Seated Palms Up Wrist Curl",,"",2,"normal",2.5,16,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Front Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Front Raise (Dumbbell)",,"",1,"normal",5,6,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Front Raise (Dumbbell)",,"",2,"normal",5,6,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Front Raise (Dumbbell)",,"",3,"normal",2.5,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Upright Row (Dumbbell)",,"",0,"normal",5,6,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Upright Row (Dumbbell)",,"",1,"normal",2.5,6,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Lateral Raise (Dumbbell)",,"",2,"normal",2.5,8,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Lateral Raise (Dumbbell)",,"",3,"normal",2.5,7,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Bicep Curl (Dumbbell)",,"",0,"normal",5,8,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Hammer Curl (Dumbbell)",,"",0,"normal",5,12,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Hammer Curl (Dumbbell)",,"",1,"normal",5,12,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Hammer Curl (Dumbbell)",,"",2,"normal",5,12,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Overhead Press (Dumbbell)",,"",0,"normal",5,12,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Overhead Press (Dumbbell)",,"",1,"normal",5,12,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Overhead Press (Dumbbell)",,"",2,"normal",5,6,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Shrug (Dumbbell)",,"",0,"normal",15,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Shrug (Dumbbell)",,"",1,"normal",15,10,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",25,4,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",25,6,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Butterfly (Pec Deck)",,"",0,"normal",40,9,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Butterfly (Pec Deck)",,"",1,"normal",40,6,,,
"Upper body","29 Jun 2025, 11:13","29 Jun 2025, 12:29","","Elliptical Trainer",,"",0,"normal",,,0.75,360,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Leg Press (Machine)",,"",0,"normal",110,12,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Leg Press (Machine)",,"",1,"normal",110,12,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Leg Press (Machine)",,"",2,"normal",110,12,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Seated Leg Curl (Machine)",,"",0,"normal",8,10,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Seated Leg Curl (Machine)",,"",1,"normal",9,8,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Seated Leg Curl (Machine)",,"",2,"normal",9,8,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Lying Leg Curl (Machine)",,"",0,"normal",5,10,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Lying Leg Curl (Machine)",,"",1,"normal",5,10,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Lying Leg Curl (Machine)",,"",2,"normal",5,10,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Goblet Squat",,"",0,"normal",15,12,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Goblet Squat",,"",1,"normal",15,10,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Goblet Squat",,"",2,"normal",15,8,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Standing Calf Raise (Dumbbell)",,"",0,"normal",15,20,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Standing Calf Raise (Dumbbell)",,"",1,"normal",15,20,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Romanian Deadlift (Dumbbell)",,"",0,"normal",7.5,10,,,
"Lower body","28 Jun 2025, 12:33","28 Jun 2025, 13:28","","Elliptical Trainer",,"",0,"normal",,,1.7,1380,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Bench Press (Dumbbell)",,"",0,"normal",7.5,10,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Bench Press (Dumbbell)",,"",1,"normal",7.5,10,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Bench Press (Dumbbell)",,"",2,"normal",7.5,9,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Front Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Front Raise (Dumbbell)",,"",1,"normal",5,10,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Front Raise (Dumbbell)",,"",2,"normal",5,10,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Upright Row (Dumbbell)",,"",0,"normal",5,10,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Upright Row (Dumbbell)",,"",1,"normal",5,8,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Lateral Raise (Dumbbell)",,"",0,"normal",5,3,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Lateral Raise (Dumbbell)",,"",1,"normal",5,6,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Lateral Raise (Dumbbell)",,"",2,"normal",5,6,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Bicep Curl (Dumbbell)",,"",0,"normal",7.5,6,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Bicep Curl (Dumbbell)",,"",1,"normal",7.5,6,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Bicep Curl (Dumbbell)",,"",2,"normal",7.5,5,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Overhead Press (Dumbbell)",,"",0,"normal",5,10,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Overhead Press (Dumbbell)",,"",1,"normal",5,6,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Overhead Press (Dumbbell)",,"",2,"normal",5,6,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Shrug (Dumbbell)",,"",0,"normal",7.5,20,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Shrug (Dumbbell)",,"",1,"normal",7.5,20,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Shrug (Dumbbell)",,"",2,"normal",7.5,20,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",25,10,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,6,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",40,5,,,
"Upper body","27 Jun 2025, 20:24","27 Jun 2025, 21:01","","Treadmill",,"",0,"normal",,,0.3,330,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Leg Press (Machine)",,"",0,"normal",110,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Leg Press (Machine)",,"",1,"normal",110,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Leg Press (Machine)",,"",2,"normal",110,12,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Seated Leg Curl (Machine)",,"",0,"normal",9,8,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Seated Leg Curl (Machine)",,"",1,"normal",9,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Seated Leg Curl (Machine)",,"",2,"normal",9,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Lying Leg Curl (Machine)",,"",0,"normal",5,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Lying Leg Curl (Machine)",,"",1,"normal",5,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Lying Leg Curl (Machine)",,"",2,"normal",5,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Goblet Squat",,"",0,"normal",15,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Goblet Squat",,"",1,"normal",15,8,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Goblet Squat",,"",2,"normal",15,6,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Standing Calf Raise (Dumbbell)",,"",0,"normal",15,20,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Standing Calf Raise (Dumbbell)",,"",1,"normal",15,20,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Romanian Deadlift (Dumbbell)",,"",0,"normal",7.5,10,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Romanian Deadlift (Dumbbell)",,"",1,"normal",7.5,8,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Hip Abduction (Machine)",,"",0,"normal",60,8,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Hip Abduction (Machine)",,"",1,"normal",60,8,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Hip Adduction (Machine)",,"",0,"normal",60,12,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Hip Adduction (Machine)",,"",1,"normal",60,12,,,
"Lower body","26 Jun 2025, 20:15","26 Jun 2025, 21:03","","Elliptical Trainer",,"",0,"normal",,,0.8,600,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Lat Pulldown (Cable)",,"",0,"normal",7,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Lat Pulldown (Cable)",,"",1,"normal",7,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Lat Pulldown (Cable)",,"",2,"normal",7,9,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Seated Cable Row - Bar Grip",,"",0,"normal",6,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Seated Cable Row - Bar Grip",,"",1,"normal",6,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Seated Cable Row - Bar Grip",,"",2,"normal",6,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Bench Press (Dumbbell)",,"",0,"normal",7.5,6,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Bench Press (Dumbbell)",,"",1,"normal",7.5,5,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Bench Press (Dumbbell)",,"",2,"normal",5,12,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Bench Press (Dumbbell)",,"",3,"normal",5,6,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Dumbbell Row",,"",0,"normal",15,8,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Dumbbell Row",,"",1,"normal",15,8,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Chest Fly (Dumbbell)",,"",0,"normal",2.5,8,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Chest Fly (Dumbbell)",,"",1,"normal",2.5,6,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Skullcrusher (Dumbbell)",,"",0,"normal",2.5,12,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Skullcrusher (Dumbbell)",,"",1,"normal",2.5,8,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Lateral Raise (Dumbbell)",,"",2,"normal",2.5,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",25,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",25,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",25,6,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Butterfly (Pec Deck)",,"",0,"normal",40,14,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Butterfly (Pec Deck)",,"",1,"normal",40,10,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Butterfly (Pec Deck)",,"",2,"normal",40,12,,,
"Upper body","25 Jun 2025, 20:06","25 Jun 2025, 21:01","","Treadmill",,"",0,"normal",,,0.25,240,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Lat Pulldown (Cable)",,"",0,"normal",7,8,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Lat Pulldown (Cable)",,"",1,"normal",7,7,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Lat Pulldown (Cable)",,"",2,"normal",7,4,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Lat Pulldown (Cable)",,"",3,"normal",6,7,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Lat Pulldown (Cable)",,"",4,"normal",6,4,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Seated Cable Row - Bar Grip",,"",0,"normal",6,6,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Seated Cable Row - Bar Grip",,"",1,"normal",6,10,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Seated Cable Row - Bar Grip",,"",2,"normal",6,8,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Front Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Front Raise (Dumbbell)",,"",1,"normal",5,10,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,8,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,8,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Bicep Curl (Dumbbell)",,"",0,"normal",5,12,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Overhead Press (Dumbbell)",,"",0,"normal",5,12,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Overhead Press (Dumbbell)",,"",1,"normal",5,10,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Shrug (Dumbbell)",,"",0,"normal",5,20,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",25,7,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",25,4,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",10,7,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",10,7,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Butterfly (Pec Deck)",,"",0,"normal",40,8,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Butterfly (Pec Deck)",,"",1,"normal",40,6,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Butterfly (Pec Deck)",,"",2,"normal",40,4,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Butterfly (Pec Deck)",,"",3,"normal",25,7,,,
"Upper body","23 Jun 2025, 20:16","23 Jun 2025, 21:06","","Elliptical Trainer",,"",0,"normal",,,0.4,240,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Leg Press (Machine)",,"",0,"normal",110,8,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Leg Press (Machine)",,"",1,"normal",110,8,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Leg Press (Machine)",,"",2,"normal",110,8,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Seated Leg Curl (Machine)",,"",0,"normal",8,10,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Seated Leg Curl (Machine)",,"",1,"normal",8,10,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Seated Leg Curl (Machine)",,"",2,"normal",8,12,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Lying Leg Curl (Machine)",,"",0,"normal",5,10,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Lying Leg Curl (Machine)",,"",1,"normal",5,10,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Lying Leg Curl (Machine)",,"",2,"normal",5,6,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Goblet Squat",,"",0,"normal",15,8,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Goblet Squat",,"",1,"normal",15,8,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Hip Abduction (Machine)",,"",0,"normal",60,10,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Hip Abduction (Machine)",,"",1,"normal",60,12,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Hip Abduction (Machine)",,"",2,"normal",60,12,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Hip Adduction (Machine)",,"",0,"normal",60,8,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Hip Adduction (Machine)",,"",1,"normal",60,8,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Hip Adduction (Machine)",,"",2,"normal",60,6,,,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Treadmill",,"",0,"normal",,,1,1020,
"Lower body","22 Jun 2025, 12:08","22 Jun 2025, 13:12","","Elliptical Trainer",,"Going with a high level to work out my legs (since I skipped 2 exercises today)",0,"normal",,,0.4,360,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Bench Press (Dumbbell)",,"",0,"normal",7.5,10,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Bench Press (Dumbbell)",,"",1,"normal",7.5,10,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Bench Press (Dumbbell)",,"",2,"normal",7.5,8,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Bench Press (Dumbbell)",,"",3,"normal",7.5,4,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Bench Press (Dumbbell)",,"",4,"normal",5,12,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Bench Press (Dumbbell)",,"",5,"normal",5,11,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Dumbbell Row",,"",0,"normal",15,10,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Dumbbell Row",,"",1,"normal",15,8,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Dumbbell Row",,"",2,"normal",15,6,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Chest Fly (Dumbbell)",,"",0,"normal",2.5,8,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Chest Fly (Dumbbell)",,"",1,"normal",2.5,6,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Skullcrusher (Dumbbell)",,"",0,"normal",2.5,12,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Skullcrusher (Dumbbell)",,"",1,"normal",2.5,12,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Skullcrusher (Dumbbell)",,"",2,"normal",2.5,10,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Front Raise (Dumbbell)",,"",0,"normal",5,6,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Front Raise (Dumbbell)",,"",1,"normal",5,8,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Front Raise (Dumbbell)",,"",2,"normal",5,7,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Upright Row (Dumbbell)",,"",0,"normal",5,6,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,8,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,8,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Lateral Raise (Dumbbell)",,"",2,"normal",2.5,6,,,
"Upper body","21 Jun 2025, 10:50","21 Jun 2025, 11:56","","Overhead Press (Dumbbell)",,"",0,"normal",5,6,,,
